date_from;daily_hour;weekday;month;Synthetic_3_6kW;Synthetic_7_2kW;Flex_3_6kW;Flex_7_2kW;n_shared
06.08.2019 17:00;17;Tuesday;Aug;2,4;4,8;0;0;17
06.08.2019 18:00;18;Tuesday;Aug;3,6;7,2;0;0;17
06.08.2019 19:00;19;Tuesday;Aug;6,31;12,55;0,1;0,27;17
06.08.2019 20:00;20;Tuesday;Aug;7,2;9,12;0;5,28;17
06.08.2019 21:00;21;Tuesday;Aug;7,2;0,69;0;1,382;17
06.08.2019 22:00;22;Tuesday;Aug;6,93;0;0;0;17
06.08.2019 23:00;23;Tuesday;Aug;0,72;0;0;0;17
07.08.2019 00:00;0;Wednesday;Aug;0;0;0;0;17
07.08.2019 01:00;1;Wednesday;Aug;0;0;0;0;17
07.08.2019 02:00;2;Wednesday;Aug;0;0;0;0;17
07.08.2019 03:00;3;Wednesday;Aug;0;0;0;0;17
07.08.2019 04:00;4;Wednesday;Aug;0;0;0;0;17
07.08.2019 05:00;5;Wednesday;Aug;0;0;0;0;17
07.08.2019 06:00;6;Wednesday;Aug;0;0;0;0;17
07.08.2019 07:00;7;Wednesday;Aug;0,48;0,96;0;0;17
07.08.2019 08:00;8;Wednesday;Aug;2,86;2,38;0;1,312;17
07.08.2019 09:00;9;Wednesday;Aug;0;0;0;0;17
07.08.2019 10:00;10;Wednesday;Aug;0;0;0;0;17
07.08.2019 11:00;11;Wednesday;Aug;0;0;0;0;17
07.08.2019 12:00;12;Wednesday;Aug;0;0;0;0;17
07.08.2019 13:00;13;Wednesday;Aug;0;0;0;0;17
07.08.2019 14:00;14;Wednesday;Aug;0;0;0;0;17
07.08.2019 15:00;15;Wednesday;Aug;0;0;0;0;17
07.08.2019 16:00;16;Wednesday;Aug;2,16;4,32;0;0;17
07.08.2019 17:00;17;Wednesday;Aug;2,98;0,82;0,217;5,574;17
07.08.2019 18:00;18;Wednesday;Aug;0;0;0;0;17
07.08.2019 19:00;19;Wednesday;Aug;2,76;5,52;0;0;17
07.08.2019 20:00;20;Wednesday;Aug;4,02;8,04;0;0;17
07.08.2019 21:00;21;Wednesday;Aug;7,2;14,4;0;0;17
07.08.2019 22:00;22;Wednesday;Aug;7,2;11,98;0;0,908;17
07.08.2019 23:00;23;Wednesday;Aug;10,2;13,2;0;0;17
08.08.2019 00:00;0;Thursday;Aug;8,8;14,4;0;0;17
08.08.2019 01:00;1;Thursday;Aug;7,2;14,09;0;0,31;17
08.08.2019 02:00;2;Thursday;Aug;7,2;7,2;0;7,2;17
08.08.2019 03:00;3;Thursday;Aug;7,2;3,16;0;11,24;17
08.08.2019 04:00;4;Thursday;Aug;7,2;0;0;14,4;17
08.08.2019 05:00;5;Thursday;Aug;7,2;0;0;14,4;17
08.08.2019 06:00;6;Thursday;Aug;7,2;0;0;10,26;17
08.08.2019 07:00;7;Thursday;Aug;6,16;0;1,04;7,2;17
08.08.2019 08:00;8;Thursday;Aug;2,45;0;3,6;7,2;17
08.08.2019 09:00;9;Thursday;Aug;0;0;3,6;7,2;17
08.08.2019 10:00;10;Thursday;Aug;0;0;1,763;3,526;17
08.08.2019 11:00;11;Thursday;Aug;0;0;0;0;17
08.08.2019 12:00;12;Thursday;Aug;0;0;0;0;17
08.08.2019 13:00;13;Thursday;Aug;0;0;0;0;17
08.08.2019 14:00;14;Thursday;Aug;0;0;0;0;17
08.08.2019 15:00;15;Thursday;Aug;0;0;0;0;17
08.08.2019 16:00;16;Thursday;Aug;0;0;0;0;17
08.08.2019 17:00;17;Thursday;Aug;0;0;0;0;17
08.08.2019 18:00;18;Thursday;Aug;0;0;0;0;17
08.08.2019 19:00;19;Thursday;Aug;0;0;0;0;17
08.08.2019 20:00;20;Thursday;Aug;0;0;0;0;17
08.08.2019 21:00;21;Thursday;Aug;0;0;0;0;17
08.08.2019 22:00;22;Thursday;Aug;3,42;6,84;0;0;17
08.08.2019 23:00;23;Thursday;Aug;3,6;6,83;0;0,37;17
09.08.2019 00:00;0;Friday;Aug;3,6;0;0;7,2;17
09.08.2019 01:00;1;Friday;Aug;3,05;0;0,55;7,2;17
09.08.2019 02:00;2;Friday;Aug;0;0;3,6;7,2;17
09.08.2019 03:00;3;Friday;Aug;0;0;3,6;7,2;17
09.08.2019 04:00;4;Friday;Aug;0;0;3,6;7,2;17
09.08.2019 05:00;5;Friday;Aug;0;0;3,6;7,2;17
09.08.2019 06:00;6;Friday;Aug;0;0;3,6;7,2;17
09.08.2019 07:00;7;Friday;Aug;0;0;0,495;0,99;17
09.08.2019 08:00;8;Friday;Aug;0;0;0;0;17
09.08.2019 09:00;9;Friday;Aug;0;0;0;0;17
09.08.2019 10:00;10;Friday;Aug;0;0;0;0;17
09.08.2019 11:00;11;Friday;Aug;0;0;0;0;17
09.08.2019 12:00;12;Friday;Aug;0;0;0;0;17
09.08.2019 13:00;13;Friday;Aug;0;0;0;0;17
09.08.2019 14:00;14;Friday;Aug;0;0;0;0;17
09.08.2019 15:00;15;Friday;Aug;2,04;4,08;0;0;17
09.08.2019 16:00;16;Friday;Aug;3,6;7,2;0;0;17
09.08.2019 17:00;17;Friday;Aug;3,6;2,79;0;0,722;17
09.08.2019 18:00;18;Friday;Aug;3,6;0;0;0;17
09.08.2019 19:00;19;Friday;Aug;1,23;0;0;0;17
09.08.2019 20:00;20;Friday;Aug;2,58;5,16;0;0;17
09.08.2019 21:00;21;Friday;Aug;3,6;7,2;0;0;17
09.08.2019 22:00;22;Friday;Aug;5,16;10,32;0;0;17
09.08.2019 23:00;23;Friday;Aug;7,2;14,4;0;0;17
10.08.2019 00:00;0;Saturday;Aug;7,2;4,25;0;10,15;16
10.08.2019 01:00;1;Saturday;Aug;7,2;0;0;14,4;16
10.08.2019 02:00;2;Saturday;Aug;5,04;0;2,16;14,4;16
10.08.2019 03:00;3;Saturday;Aug;3,35;0;3,85;14,4;16
10.08.2019 04:00;4;Saturday;Aug;0;0;7,2;14,4;16
10.08.2019 05:00;5;Saturday;Aug;0;0;7,2;14,4;16
10.08.2019 06:00;6;Saturday;Aug;0;0;7,2;14,4;16
10.08.2019 07:00;7;Saturday;Aug;0;0;7,2;14,4;16
10.08.2019 08:00;8;Saturday;Aug;0;0;6,99;13,98;16
10.08.2019 09:00;9;Saturday;Aug;0;0;0,847;1,694;16
10.08.2019 10:00;10;Saturday;Aug;0;0;0;0;16
10.08.2019 11:00;11;Saturday;Aug;0;0;0;0;16
10.08.2019 12:00;12;Saturday;Aug;0;0;0;0;16
10.08.2019 13:00;13;Saturday;Aug;0;0;0;0;16
10.08.2019 14:00;14;Saturday;Aug;0;0;0;0;16
10.08.2019 15:00;15;Saturday;Aug;0;0;0;0;16
10.08.2019 16:00;16;Saturday;Aug;0,96;1,92;0;0;16
10.08.2019 17:00;17;Saturday;Aug;3,6;7,2;0;0;16
10.08.2019 18:00;18;Saturday;Aug;3,6;7,2;0;0;16
10.08.2019 19:00;19;Saturday;Aug;3,6;7,2;0;0;16
10.08.2019 20:00;20;Saturday;Aug;3,6;7,2;0;0;16
10.08.2019 21:00;21;Saturday;Aug;3,6;7,2;0;0;16
10.08.2019 22:00;22;Saturday;Aug;3,6;7,2;0;0;16
10.08.2019 23:00;23;Saturday;Aug;3,6;7,2;0;0;16
11.08.2019 00:00;0;Sunday;Aug;3,6;7,2;0;0;17
11.08.2019 01:00;1;Sunday;Aug;3,6;7,2;0;0;17
11.08.2019 02:00;2;Sunday;Aug;3,6;7,2;0;0;17
11.08.2019 03:00;3;Sunday;Aug;3,6;3,79;0;3,41;17
11.08.2019 04:00;4;Sunday;Aug;3,6;0;0;7,2;17
11.08.2019 05:00;5;Sunday;Aug;3,6;0;0;7,2;17
11.08.2019 06:00;6;Sunday;Aug;3,6;0;0;7,2;17
11.08.2019 07:00;7;Sunday;Aug;3,6;0;0;7,2;17
11.08.2019 08:00;8;Sunday;Aug;3,6;0;0;7,2;17
11.08.2019 09:00;9;Sunday;Aug;3,6;0;0;7,2;17
11.08.2019 10:00;10;Sunday;Aug;3,6;0;0;7,2;17
11.08.2019 11:00;11;Sunday;Aug;7,26;7,32;0;7,2;17
11.08.2019 12:00;12;Sunday;Aug;10,8;14,4;0;7,2;17
11.08.2019 13:00;13;Sunday;Aug;10,8;9,8;0;11,8;17
11.08.2019 14:00;14;Sunday;Aug;8,35;0;0;6,33;17
11.08.2019 15:00;15;Sunday;Aug;7,43;2,52;0;0;17
11.08.2019 16:00;16;Sunday;Aug;3,69;7,2;0;0;17
11.08.2019 17:00;17;Sunday;Aug;3,72;0,93;0;6,51;17
11.08.2019 18:00;18;Sunday;Aug;8,43;12,96;1,311;6,522;17
11.08.2019 19:00;19;Sunday;Aug;10,74;21,48;0;0;17
11.08.2019 20:00;20;Sunday;Aug;10,8;16,96;0;4,272;17
11.08.2019 21:00;21;Sunday;Aug;10,8;14,4;0;0;17
11.08.2019 22:00;22;Sunday;Aug;9,88;14,4;0;0;17
11.08.2019 23:00;23;Sunday;Aug;7,2;14,4;0;0;17
12.08.2019 00:00;0;Monday;Aug;12,24;24,48;0;0;17
12.08.2019 01:00;1;Monday;Aug;14,4;22,88;0;5,92;17
12.08.2019 02:00;2;Monday;Aug;14,4;17,06;0;11,74;17
12.08.2019 03:00;3;Monday;Aug;14,4;10,08;0;18,64;17
12.08.2019 04:00;4;Monday;Aug;12,68;0;1,72;21,68;17
12.08.2019 05:00;5;Monday;Aug;10,8;0;3,6;28,8;17
12.08.2019 06:00;6;Monday;Aug;10,8;0;3,6;21,116;17
12.08.2019 07:00;7;Monday;Aug;9,34;0;5,06;14,4;17
12.08.2019 08:00;8;Monday;Aug;4,16;0;7,2;14,4;17
12.08.2019 09:00;9;Monday;Aug;3,6;0;7,2;14,4;17
12.08.2019 10:00;10;Monday;Aug;4,98;2,76;4,486;12,376;17
12.08.2019 11:00;11;Monday;Aug;6,5;7,2;0;3,796;17
12.08.2019 12:00;12;Monday;Aug;3,6;7,2;0;0;17
12.08.2019 13:00;13;Monday;Aug;3,6;0,85;0;1,614;17
12.08.2019 14:00;14;Monday;Aug;3,6;0;0;0;17
12.08.2019 15:00;15;Monday;Aug;2,71;0,96;0;0;17
12.08.2019 16:00;16;Monday;Aug;3,6;7,2;0;0;17
12.08.2019 17:00;17;Monday;Aug;3,6;7,2;0;0;17
12.08.2019 18:00;18;Monday;Aug;3,6;6,05;0;1,15;17
12.08.2019 19:00;19;Monday;Aug;3,6;0;0;1,13;17
12.08.2019 20:00;20;Monday;Aug;5,22;3,24;0;0;17
12.08.2019 21:00;21;Monday;Aug;6,53;7,2;0;0;17
12.08.2019 22:00;22;Monday;Aug;3,6;4,74;0;2,46;17
12.08.2019 23:00;23;Monday;Aug;3,6;0;0;7,2;17
13.08.2019 00:00;0;Tuesday;Aug;2,76;0;0,84;7,2;17
13.08.2019 01:00;1;Tuesday;Aug;0;0;3,6;7,2;17
13.08.2019 02:00;2;Tuesday;Aug;0;0;0,293;0,586;17
13.08.2019 03:00;3;Tuesday;Aug;0;0;0;0;17
13.08.2019 04:00;4;Tuesday;Aug;0;0;0;0;17
13.08.2019 05:00;5;Tuesday;Aug;0;0;0;0;17
13.08.2019 06:00;6;Tuesday;Aug;0;0;0;0;17
13.08.2019 07:00;7;Tuesday;Aug;0;0;0;0;17
13.08.2019 08:00;8;Tuesday;Aug;0;0;0;0;17
13.08.2019 09:00;9;Tuesday;Aug;0;0;0;0;17
13.08.2019 10:00;10;Tuesday;Aug;0;0;0;0;17
13.08.2019 11:00;11;Tuesday;Aug;0;0;0;0;17
13.08.2019 12:00;12;Tuesday;Aug;0;0;0;0;17
13.08.2019 13:00;13;Tuesday;Aug;0;0;0;0;17
13.08.2019 14:00;14;Tuesday;Aug;0;0;0;0;17
13.08.2019 15:00;15;Tuesday;Aug;0;0;0;0;17
13.08.2019 16:00;16;Tuesday;Aug;3,42;6,84;0;0;17
13.08.2019 17:00;17;Tuesday;Aug;3,6;7,2;0;0;17
13.08.2019 18:00;18;Tuesday;Aug;7,02;12,26;0;1,78;17
13.08.2019 19:00;19;Tuesday;Aug;7,2;7,2;0;0,016;17
13.08.2019 20:00;20;Tuesday;Aug;7,2;7,2;0;0;17
13.08.2019 21:00;21;Tuesday;Aug;10,52;17,76;0;0;17
13.08.2019 22:00;22;Tuesday;Aug;10,8;21,6;0;0;17
13.08.2019 23:00;23;Tuesday;Aug;10,8;15,32;0;6,28;17
14.08.2019 00:00;0;Wednesday;Aug;10,8;14,4;0;7,2;17
14.08.2019 01:00;1;Wednesday;Aug;7,82;14,4;2,98;7,2;17
14.08.2019 02:00;2;Wednesday;Aug;7,2;13,3;1,717;4,534;17
14.08.2019 03:00;3;Wednesday;Aug;7,2;5,9;0;8,5;17
14.08.2019 04:00;4;Wednesday;Aug;7,2;0;0;14,4;17
14.08.2019 05:00;5;Wednesday;Aug;7,2;0;0;14,4;17
14.08.2019 06:00;6;Wednesday;Aug;7,2;0;0;14,4;17
14.08.2019 07:00;7;Wednesday;Aug;7,2;0;0;1,5;17
14.08.2019 08:00;8;Wednesday;Aug;7,2;0;0;0;17
14.08.2019 09:00;9;Wednesday;Aug;7,2;0;0;0;17
14.08.2019 10:00;10;Wednesday;Aug;4,28;0;0;0;17
14.08.2019 11:00;11;Wednesday;Aug;5,8;6,96;0;0;17
14.08.2019 12:00;12;Wednesday;Aug;3,6;7,2;0;0;17
14.08.2019 13:00;13;Wednesday;Aug;3,6;7,2;0;0;17
14.08.2019 14:00;14;Wednesday;Aug;4,8;9,6;0;0;17
14.08.2019 15:00;15;Wednesday;Aug;7,2;14,17;0;0,23;17
14.08.2019 16:00;16;Wednesday;Aug;7,2;7,2;0;5,912;17
14.08.2019 17:00;17;Wednesday;Aug;7,2;7;0;0,2;17
14.08.2019 18:00;18;Wednesday;Aug;7,2;0;0;7,194;17
14.08.2019 19:00;19;Wednesday;Aug;7,2;0;0;0;17
14.08.2019 20:00;20;Wednesday;Aug;6,85;0;0;0;17
14.08.2019 21:00;21;Wednesday;Aug;1;0;0;0;17
14.08.2019 22:00;22;Wednesday;Aug;0;0;0;0;17
14.08.2019 23:00;23;Wednesday;Aug;0;0;0;0;17
15.08.2019 00:00;0;Thursday;Aug;0;0;0;0;17
15.08.2019 01:00;1;Thursday;Aug;0;0;0;0;17
15.08.2019 02:00;2;Thursday;Aug;0;0;0;0;17
15.08.2019 03:00;3;Thursday;Aug;0;0;0;0;17
15.08.2019 04:00;4;Thursday;Aug;0;0;0;0;17
15.08.2019 05:00;5;Thursday;Aug;0;0;0;0;17
15.08.2019 06:00;6;Thursday;Aug;0;0;0;0;17
15.08.2019 07:00;7;Thursday;Aug;0;0;0;0;17
15.08.2019 08:00;8;Thursday;Aug;0;0;0;0;17
15.08.2019 09:00;9;Thursday;Aug;0;0;0;0;17
15.08.2019 10:00;10;Thursday;Aug;0;0;0;0;17
15.08.2019 11:00;11;Thursday;Aug;0;0;0;0;17
15.08.2019 12:00;12;Thursday;Aug;0;0;0;0;17
15.08.2019 13:00;13;Thursday;Aug;0;0;0;0;17
15.08.2019 14:00;14;Thursday;Aug;0;0;0;0;17
15.08.2019 15:00;15;Thursday;Aug;0,42;0,84;0;0;17
15.08.2019 16:00;16;Thursday;Aug;5,1;10,2;0;0;17
15.08.2019 17:00;17;Thursday;Aug;7,2;14,4;0;0;17
15.08.2019 18:00;18;Thursday;Aug;7,2;8,16;0;5,034;17
15.08.2019 19:00;19;Thursday;Aug;9,12;11,04;0;0;17
15.08.2019 20:00;20;Thursday;Aug;8,58;14,4;0;0;17
15.08.2019 21:00;21;Thursday;Aug;7,2;14,4;0;0;17
15.08.2019 22:00;22;Thursday;Aug;7,2;14,4;0;0;17
15.08.2019 23:00;23;Thursday;Aug;7,2;14,4;0;0;17
16.08.2019 00:00;0;Friday;Aug;7,2;14,4;0;0;18
16.08.2019 01:00;1;Friday;Aug;7,2;0,52;0;13,88;18
16.08.2019 02:00;2;Friday;Aug;7,2;0;0;14,4;18
16.08.2019 03:00;3;Friday;Aug;7,2;0;0;14,4;18
16.08.2019 04:00;4;Friday;Aug;7,2;0;0;14,4;18
16.08.2019 05:00;5;Friday;Aug;7,2;0;0;14,4;18
16.08.2019 06:00;6;Friday;Aug;5,57;0;0,313;11,766;18
16.08.2019 07:00;7;Friday;Aug;3,6;0;0;4,808;18
16.08.2019 08:00;8;Friday;Aug;3,6;0;0;0;18
16.08.2019 09:00;9;Friday;Aug;1,97;0;0;0;18
16.08.2019 10:00;10;Friday;Aug;0;0;0;0;18
16.08.2019 11:00;11;Friday;Aug;0;0;0;0;18
16.08.2019 12:00;12;Friday;Aug;0;0;0;0;18
16.08.2019 13:00;13;Friday;Aug;0;0;0;0;18
16.08.2019 14:00;14;Friday;Aug;0;0;0;0;18
16.08.2019 15:00;15;Friday;Aug;0;0;0;0;18
16.08.2019 16:00;16;Friday;Aug;4,92;9,84;0;0;18
16.08.2019 17:00;17;Friday;Aug;7,2;9,07;0;5,33;18
16.08.2019 18:00;18;Friday;Aug;4,45;7,2;2,75;7,2;18
16.08.2019 19:00;19;Friday;Aug;3,6;7,2;3,6;7,2;18
16.08.2019 20:00;20;Friday;Aug;3,6;2,51;3,6;11,89;18
16.08.2019 21:00;21;Friday;Aug;3,6;0;3,6;14,4;18
16.08.2019 22:00;22;Friday;Aug;3,6;0;2,035;11,27;18
16.08.2019 23:00;23;Friday;Aug;3,6;0;0;7,2;18
17.08.2019 00:00;0;Saturday;Aug;1,25;0;2,35;7,2;17
17.08.2019 01:00;1;Saturday;Aug;0;0;3,6;7,2;17
17.08.2019 02:00;2;Saturday;Aug;0;0;3,6;7,2;17
17.08.2019 03:00;3;Saturday;Aug;0;0;3,6;7,2;17
17.08.2019 04:00;4;Saturday;Aug;0;0;3,6;7,2;17
17.08.2019 05:00;5;Saturday;Aug;0;0;3,6;7,2;17
17.08.2019 06:00;6;Saturday;Aug;0;0;3,6;7,2;17
17.08.2019 07:00;7;Saturday;Aug;0;0;2,817;5,634;17
17.08.2019 08:00;8;Saturday;Aug;1,02;2,04;0;0;17
17.08.2019 09:00;9;Saturday;Aug;3,6;7,2;0;0;17
17.08.2019 10:00;10;Saturday;Aug;3,6;7,2;0;0;17
17.08.2019 11:00;11;Saturday;Aug;3,6;4,61;0;1,326;17
17.08.2019 12:00;12;Saturday;Aug;6;4,8;0;0;17
17.08.2019 13:00;13;Saturday;Aug;7,2;7,2;0;0;17
17.08.2019 14:00;14;Saturday;Aug;8,81;5,76;0;6,434;17
17.08.2019 15:00;15;Saturday;Aug;4,6;0;0,205;0;17
17.08.2019 16:00;16;Saturday;Aug;0,38;0;0;0;17
17.08.2019 17:00;17;Saturday;Aug;0;0;0;0;17
17.08.2019 18:00;18;Saturday;Aug;0;0;0;0;17
17.08.2019 19:00;19;Saturday;Aug;0;0;0;0;17
17.08.2019 20:00;20;Saturday;Aug;0;0;0;0;17
17.08.2019 21:00;21;Saturday;Aug;3,6;7,2;0;0;17
17.08.2019 22:00;22;Saturday;Aug;3,6;7,2;0;0;17
17.08.2019 23:00;23;Saturday;Aug;4,98;3,63;0;2,432;17
18.08.2019 00:00;0;Sunday;Aug;7,2;2,82;0;4,38;17
18.08.2019 01:00;1;Sunday;Aug;1,47;0;3;7,2;17
18.08.2019 02:00;2;Sunday;Aug;0;0;3,6;7,2;17
18.08.2019 03:00;3;Sunday;Aug;0;0;3,6;7,2;17
18.08.2019 04:00;4;Sunday;Aug;0;0;3,6;7,2;17
18.08.2019 05:00;5;Sunday;Aug;0;0;3,6;7,2;17
18.08.2019 06:00;6;Sunday;Aug;0;0;3,6;7,2;17
18.08.2019 07:00;7;Sunday;Aug;0;0;0,746;1,492;17
18.08.2019 08:00;8;Sunday;Aug;4,26;8,52;0;0;17
18.08.2019 09:00;9;Sunday;Aug;7,2;13,43;0;0,97;17
18.08.2019 10:00;10;Sunday;Aug;7,2;7,2;0;7,2;17
18.08.2019 11:00;11;Sunday;Aug;7,07;8,23;1,03;7,97;17
18.08.2019 12:00;12;Sunday;Aug;7,2;7,2;3,6;8,966;17
18.08.2019 13:00;13;Sunday;Aug;7,2;2,56;1,066;4,53;17
18.08.2019 14:00;14;Sunday;Aug;7,01;0;0;0;17
18.08.2019 15:00;15;Sunday;Aug;0;0;0;0;17
18.08.2019 16:00;16;Sunday;Aug;0;0;0;0;17
18.08.2019 17:00;17;Sunday;Aug;0;0;0;0;17
18.08.2019 18:00;18;Sunday;Aug;0;0;0;0;17
18.08.2019 19:00;19;Sunday;Aug;0;0;0;0;17
18.08.2019 20:00;20;Sunday;Aug;3,48;6,96;0;0;17
18.08.2019 21:00;21;Sunday;Aug;8,88;17,76;0;0;17
18.08.2019 22:00;22;Sunday;Aug;10,8;21,6;0;0;17
18.08.2019 23:00;23;Sunday;Aug;10,8;10,88;0;6,71;17
19.08.2019 00:00;0;Monday;Aug;10,8;7,2;0;7,2;17
19.08.2019 01:00;1;Monday;Aug;9,82;7,2;0,98;7,2;17
19.08.2019 02:00;2;Monday;Aug;4,54;7,2;3,6;7,2;17
19.08.2019 03:00;3;Monday;Aug;3,6;7,2;3,6;7,2;17
19.08.2019 04:00;4;Monday;Aug;3,6;7,2;3,6;7,2;17
19.08.2019 05:00;5;Monday;Aug;3,6;2,62;3,6;11,78;17
19.08.2019 06:00;6;Monday;Aug;3,6;0;3,6;14,4;17
19.08.2019 07:00;7;Monday;Aug;3,6;0;3,6;7,594;17
19.08.2019 08:00;8;Monday;Aug;3,6;0;3,6;7,2;17
19.08.2019 09:00;9;Monday;Aug;3,6;0;3,6;7,2;17
19.08.2019 10:00;10;Monday;Aug;3,6;0;2,924;5,848;17
19.08.2019 11:00;11;Monday;Aug;5,76;4,32;0;0;17
19.08.2019 12:00;12;Monday;Aug;7,2;2,57;0;4,63;17
19.08.2019 13:00;13;Monday;Aug;1,83;0;1,921;6,102;17
19.08.2019 14:00;14;Monday;Aug;0;0;0;0;17
19.08.2019 15:00;15;Monday;Aug;0;0;0;0;17
19.08.2019 16:00;16;Monday;Aug;0;0;0;0;17
19.08.2019 17:00;17;Monday;Aug;0;0;0;0;17
19.08.2019 18:00;18;Monday;Aug;0;0;0;0;17
19.08.2019 19:00;19;Monday;Aug;0;0;0;0;17
19.08.2019 20:00;20;Monday;Aug;0;0;0;0;17
19.08.2019 21:00;21;Monday;Aug;1,32;2,64;0;0;17
19.08.2019 22:00;22;Monday;Aug;3,6;7,2;0;0;17
19.08.2019 23:00;23;Monday;Aug;3,6;2,91;0;4,29;17
20.08.2019 00:00;0;Tuesday;Aug;3,6;0;0;7,2;17
20.08.2019 01:00;1;Tuesday;Aug;0,63;0;2,032;5,324;17
20.08.2019 02:00;2;Tuesday;Aug;0;0;0;0;17
20.08.2019 03:00;3;Tuesday;Aug;0;0;0;0;17
20.08.2019 04:00;4;Tuesday;Aug;0;0;0;0;17
20.08.2019 05:00;5;Tuesday;Aug;0;0;0;0;17
20.08.2019 06:00;6;Tuesday;Aug;0;0;0;0;17
20.08.2019 07:00;7;Tuesday;Aug;0;0;0;0;17
20.08.2019 08:00;8;Tuesday;Aug;0;0;0;0;17
20.08.2019 09:00;9;Tuesday;Aug;0;0;0;0;17
20.08.2019 10:00;10;Tuesday;Aug;1,68;3,36;0;0;17
20.08.2019 11:00;11;Tuesday;Aug;3,6;3,27;0;3,93;17
20.08.2019 12:00;12;Tuesday;Aug;1,35;0;0,468;3,636;17
20.08.2019 13:00;13;Tuesday;Aug;0;0;0;0;17
20.08.2019 14:00;14;Tuesday;Aug;0;0;0;0;17
20.08.2019 15:00;15;Tuesday;Aug;1,74;3,48;0;0;17
20.08.2019 16:00;16;Tuesday;Aug;7,14;14,28;0;0;17
20.08.2019 17:00;17;Tuesday;Aug;7,2;11,2;0;1,246;17
20.08.2019 18:00;18;Tuesday;Aug;7,68;5,02;0;2,108;17
20.08.2019 19:00;19;Tuesday;Aug;12,16;12,84;0;0;17
20.08.2019 20:00;20;Tuesday;Aug;10,8;9,17;0;0,282;17
20.08.2019 21:00;21;Tuesday;Aug;6,45;7,2;0;0;17
20.08.2019 22:00;22;Tuesday;Aug;3,6;7,2;0;0;17
20.08.2019 23:00;23;Tuesday;Aug;3,6;7,2;0;0;17
21.08.2019 00:00;0;Wednesday;Aug;3,6;7,2;0;0;17
21.08.2019 01:00;1;Wednesday;Aug;3,6;7,2;0;0;17
21.08.2019 02:00;2;Wednesday;Aug;3,6;7,2;0;0;17
21.08.2019 03:00;3;Wednesday;Aug;3,6;4,96;0;2,24;17
21.08.2019 04:00;4;Wednesday;Aug;3,6;0;0;7,2;17
21.08.2019 05:00;5;Wednesday;Aug;3,6;0;0;7,2;17
21.08.2019 06:00;6;Wednesday;Aug;3,6;0;0;3,802;17
21.08.2019 07:00;7;Wednesday;Aug;3,6;0;0;0;17
21.08.2019 08:00;8;Wednesday;Aug;3,6;0;0;0;17
21.08.2019 09:00;9;Wednesday;Aug;3,6;0;0;0;17
21.08.2019 10:00;10;Wednesday;Aug;3,6;0;0;0;17
21.08.2019 11:00;11;Wednesday;Aug;5,82;4,44;0;0;17
21.08.2019 12:00;12;Wednesday;Aug;11,92;18,07;0;3,968;17
21.08.2019 13:00;13;Wednesday;Aug;12,61;10,51;0,176;7,862;17
21.08.2019 14:00;14;Wednesday;Aug;8,05;14,16;0,529;2,398;17
21.08.2019 15:00;15;Wednesday;Aug;7,2;2,42;0;11,98;17
21.08.2019 16:00;16;Wednesday;Aug;4,26;0;0,289;2,332;17
21.08.2019 17:00;17;Wednesday;Aug;3,6;0;0;0;17
21.08.2019 18:00;18;Wednesday;Aug;0,32;0;0;0;17
21.08.2019 19:00;19;Wednesday;Aug;0;0;0;0;17
21.08.2019 20:00;20;Wednesday;Aug;0,36;0,72;0;0;17
21.08.2019 21:00;21;Wednesday;Aug;3,6;7,2;0;0;17
21.08.2019 22:00;22;Wednesday;Aug;3,6;7,2;0;0;17
21.08.2019 23:00;23;Wednesday;Aug;6,42;12,84;0;0;17
22.08.2019 00:00;0;Thursday;Aug;7,2;10,34;0;4,06;17
22.08.2019 01:00;1;Thursday;Aug;7,2;7,2;0;7,2;17
22.08.2019 02:00;2;Thursday;Aug;7,2;5,92;0;8,48;17
22.08.2019 03:00;3;Thursday;Aug;7,1;0;0,1;14,4;17
22.08.2019 04:00;4;Thursday;Aug;3,6;0;3,6;14,4;17
22.08.2019 05:00;5;Thursday;Aug;3,6;0;3,6;14,4;17
22.08.2019 06:00;6;Thursday;Aug;1,54;0;5,66;14,4;17
22.08.2019 07:00;7;Thursday;Aug;0;0;7,2;14,4;17
22.08.2019 08:00;8;Thursday;Aug;0;0;5,229;10,458;17
22.08.2019 09:00;9;Thursday;Aug;0;0;3,6;7,2;17
22.08.2019 10:00;10;Thursday;Aug;0;0;3,6;7,2;17
22.08.2019 11:00;11;Thursday;Aug;0;0;1,756;3,512;17
22.08.2019 12:00;12;Thursday;Aug;0;0;0;0;17
22.08.2019 13:00;13;Thursday;Aug;0;0;0;0;17
22.08.2019 14:00;14;Thursday;Aug;0;0;0;0;17
22.08.2019 15:00;15;Thursday;Aug;1,32;2,64;0;0;17
22.08.2019 16:00;16;Thursday;Aug;5,46;10,92;0;0;17
22.08.2019 17:00;17;Thursday;Aug;7,44;5,03;0;5,212;17
22.08.2019 18:00;18;Thursday;Aug;7,73;7,2;2,23;7,2;17
22.08.2019 19:00;19;Thursday;Aug;6,36;12,72;3,6;7,2;17
22.08.2019 20:00;20;Thursday;Aug;7,2;8,85;3,6;10,598;17
22.08.2019 21:00;21;Thursday;Aug;7,2;0,26;3,6;14,14;17
22.08.2019 22:00;22;Thursday;Aug;4,91;0;4,18;14,4;17
22.08.2019 23:00;23;Thursday;Aug;1,98;3,96;7,2;14,4;17
