date_from;daily_hour;weekday;month;Synthetic_3_6kW;Synthetic_7_2kW;Flex_3_6kW;Flex_7_2kW;n_private
04.09.2019 20:00;20;Wednesday;Sep;18;21,37;9,3;30,668;24
04.09.2019 21:00;21;Wednesday;Sep;21,63;25,3;11,269;32,78;24
04.09.2019 22:00;22;Wednesday;Sep;15,03;18,22;17,37;46,58;24
04.09.2019 23:00;23;Wednesday;Sep;10,18;14,4;22,22;50,4;24
05.09.2019 00:00;0;Thursday;Sep;7,2;10,49;25,2;54,31;24
05.09.2019 01:00;1;Thursday;Sep;7,2;7,2;25,2;57,6;24
05.09.2019 02:00;2;Thursday;Sep;7,2;2,64;25,2;62,16;24
05.09.2019 03:00;3;Thursday;Sep;7,2;0;25,2;64,8;24
05.09.2019 04:00;4;Thursday;Sep;4,13;0;28,27;64,8;24
05.09.2019 05:00;5;Thursday;Sep;3,6;0;28,8;64,8;24
05.09.2019 06:00;6;Thursday;Sep;3,6;0;28,8;64,224;24
05.09.2019 07:00;7;Thursday;Sep;3,6;0;20,374;40,748;24
05.09.2019 08:00;8;Thursday;Sep;3,06;0;10,8;21,6;24
05.09.2019 09:00;9;Thursday;Sep;0;0;10,8;21,6;24
05.09.2019 10:00;10;Thursday;Sep;0;0;10,8;21,6;24
05.09.2019 11:00;11;Thursday;Sep;0;0;7,538;15,076;24
05.09.2019 12:00;12;Thursday;Sep;0;0;7,2;14,4;24
05.09.2019 13:00;13;Thursday;Sep;0;0;7,2;13,684;24
05.09.2019 14:00;14;Thursday;Sep;0;0;3,204;0,624;24
05.09.2019 15:00;15;Thursday;Sep;1,38;2,76;0;0;24
05.09.2019 16:00;16;Thursday;Sep;6,77;9,17;0,61;5,59;24
05.09.2019 17:00;17;Thursday;Sep;7,2;10,31;3,6;11,29;24
05.09.2019 18:00;18;Thursday;Sep;10,19;14,86;4,759;15,038;24
05.09.2019 19:00;19;Thursday;Sep;12,66;15,09;3,6;20,128;24
05.09.2019 20:00;20;Thursday;Sep;12,36;8,1;2,968;19,064;24
05.09.2019 21:00;21;Thursday;Sep;9,97;18,72;6,59;14,4;24
05.09.2019 22:00;22;Thursday;Sep;10,79;15,63;7,63;21,21;24
05.09.2019 23:00;23;Thursday;Sep;10,8;14,4;10,8;28,8;24
06.09.2019 00:00;0;Friday;Sep;10,18;1,85;11,42;41,35;24
06.09.2019 01:00;1;Friday;Sep;5,36;0;16,24;43,2;24
06.09.2019 02:00;2;Friday;Sep;3,6;0;18;43,2;24
06.09.2019 03:00;3;Friday;Sep;3,6;0;18;43,2;24
06.09.2019 04:00;4;Friday;Sep;3,6;0;18;43,2;24
06.09.2019 05:00;5;Friday;Sep;2,43;0;19,17;43,2;24
06.09.2019 06:00;6;Friday;Sep;0;0;21,6;43,2;24
06.09.2019 07:00;7;Friday;Sep;0;0;16,038;32,076;24
06.09.2019 08:00;8;Friday;Sep;0;0;6,814;13,628;24
06.09.2019 09:00;9;Friday;Sep;0;0;3,6;7,2;24
06.09.2019 10:00;10;Friday;Sep;0;0;3,6;7,2;24
06.09.2019 11:00;11;Friday;Sep;0;0;3,6;7,2;24
06.09.2019 12:00;12;Friday;Sep;0;0;3,6;7,2;24
06.09.2019 13:00;13;Friday;Sep;2,28;4,56;3,6;7,2;24
06.09.2019 14:00;14;Friday;Sep;3,6;7,2;3,6;7,2;24
06.09.2019 15:00;15;Friday;Sep;3,6;1,5;3,6;12,9;24
06.09.2019 16:00;16;Friday;Sep;5,52;3,26;3,6;17,762;24
06.09.2019 17:00;17;Friday;Sep;1,7;0,36;3,694;7,646;24
06.09.2019 18:00;18;Friday;Sep;5,53;8,95;5,27;12,65;24
06.09.2019 19:00;19;Friday;Sep;3,6;0,56;7,2;21,04;24
06.09.2019 20:00;20;Friday;Sep;0,56;0;10,24;21,6;24
06.09.2019 21:00;21;Friday;Sep;0;0;10,8;21,6;24
06.09.2019 22:00;22;Friday;Sep;0;0;10,8;21,6;24
06.09.2019 23:00;23;Friday;Sep;0;0;10,8;21,6;24
07.09.2019 00:00;0;Saturday;Sep;0;0;10,8;21,6;24
07.09.2019 01:00;1;Saturday;Sep;0;0;10,8;21,6;24
07.09.2019 02:00;2;Saturday;Sep;0;0;10,8;21,6;24
07.09.2019 03:00;3;Saturday;Sep;0;0;10,8;21,6;24
07.09.2019 04:00;4;Saturday;Sep;0;0;10,8;21,6;24
07.09.2019 05:00;5;Saturday;Sep;0;0;10,8;21,6;24
07.09.2019 06:00;6;Saturday;Sep;0;0;10,8;21,6;24
07.09.2019 07:00;7;Saturday;Sep;0;0;10,8;21,6;24
07.09.2019 08:00;8;Saturday;Sep;0;0;10,8;21,6;24
07.09.2019 09:00;9;Saturday;Sep;0;0;10,8;21,6;24
07.09.2019 10:00;10;Saturday;Sep;0;0;10,8;21,6;24
07.09.2019 11:00;11;Saturday;Sep;0;0;10,8;21,6;24
07.09.2019 12:00;12;Saturday;Sep;0;0;10,8;21,6;24
07.09.2019 13:00;13;Saturday;Sep;0;0;5,841;11,682;24
07.09.2019 14:00;14;Saturday;Sep;0,12;0,24;3,6;7,2;24
07.09.2019 15:00;15;Saturday;Sep;6,33;9,24;3,615;10,65;24
07.09.2019 16:00;16;Saturday;Sep;8,73;13,2;5,07;14,4;24
07.09.2019 17:00;17;Saturday;Sep;10,8;21,6;7,2;14,4;24
07.09.2019 18:00;18;Saturday;Sep;10,8;14,6;7,2;21,4;24
07.09.2019 19:00;19;Saturday;Sep;9,14;12,22;7,2;20,386;24
07.09.2019 20:00;20;Saturday;Sep;10,8;10,93;7,2;25,07;24
07.09.2019 21:00;21;Saturday;Sep;10,8;0,99;6,375;33,36;24
07.09.2019 22:00;22;Saturday;Sep;9,31;4,08;7,13;28,8;24
07.09.2019 23:00;23;Saturday;Sep;7,2;1,61;10,8;34,39;24
08.09.2019 00:00;0;Sunday;Sep;3,65;0;14,35;36;24
08.09.2019 01:00;1;Sunday;Sep;2,89;3,72;16,97;36;24
08.09.2019 02:00;2;Sunday;Sep;3,6;7,2;18;36;24
08.09.2019 03:00;3;Sunday;Sep;3,6;7,2;18;36;24
08.09.2019 04:00;4;Sunday;Sep;3,6;5,78;18;37,42;24
08.09.2019 05:00;5;Sunday;Sep;3,6;0;18;43,2;24
08.09.2019 06:00;6;Sunday;Sep;3,6;0;18;43,2;24
08.09.2019 07:00;7;Sunday;Sep;3,6;0;14,561;36,322;24
08.09.2019 08:00;8;Sunday;Sep;0,44;0;17,56;36;24
08.09.2019 09:00;9;Sunday;Sep;0;0;18;36;24
08.09.2019 10:00;10;Sunday;Sep;0;0;15,989;31,978;24
08.09.2019 11:00;11;Sunday;Sep;0;0;14,4;28,8;24
08.09.2019 12:00;12;Sunday;Sep;1,86;3,72;14,4;28,8;24
08.09.2019 13:00;13;Sunday;Sep;3,6;7,2;12,236;24,472;24
08.09.2019 14:00;14;Sunday;Sep;8;13,64;11,32;25;24
08.09.2019 15:00;15;Sunday;Sep;7,2;14,4;10,8;21,6;24
08.09.2019 16:00;16;Sunday;Sep;11,7;23,4;10,8;21,6;24
08.09.2019 17:00;17;Sunday;Sep;18,12;20,85;12,36;40,11;24
08.09.2019 18:00;18;Sunday;Sep;16,92;13,42;16,386;49,826;24
08.09.2019 19:00;19;Sunday;Sep;17,17;23,4;18;42,79;24
08.09.2019 20:00;20;Sunday;Sep;15,04;24,04;18,017;41,594;24
08.09.2019 21:00;21;Sunday;Sep;16,56;19,01;18;50,11;24
08.09.2019 22:00;22;Sunday;Sep;21,66;21,72;16,211;54,022;24
08.09.2019 23:00;23;Sunday;Sep;22,07;28,8;17,53;50,4;24
09.09.2019 00:00;0;Monday;Sep;18,84;21,94;20,76;57,26;24
09.09.2019 01:00;1;Monday;Sep;18;14,4;21,6;64,8;24
09.09.2019 02:00;2;Monday;Sep;17,04;7,92;22,56;71,28;24
09.09.2019 03:00;3;Monday;Sep;14,26;0,06;25,34;79,14;24
09.09.2019 04:00;4;Monday;Sep;7,86;0;31,74;79,2;24
09.09.2019 05:00;5;Monday;Sep;4,38;0;35,22;79,2;24
09.09.2019 06:00;6;Monday;Sep;3,6;0;35,628;78,456;24
09.09.2019 07:00;7;Monday;Sep;3,6;0;22,668;50,812;24
09.09.2019 08:00;8;Monday;Sep;3,6;0;10,998;21,996;24
09.09.2019 09:00;9;Monday;Sep;3,6;0;10,8;21,6;24
09.09.2019 10:00;10;Monday;Sep;3,24;0;10,8;21,6;24
09.09.2019 11:00;11;Monday;Sep;0;0;8,782;17,564;24
09.09.2019 12:00;12;Monday;Sep;0;0;7,2;14,4;24
09.09.2019 13:00;13;Monday;Sep;0;0;7,2;14,4;24
09.09.2019 14:00;14;Monday;Sep;0;0;7,2;14,4;24
09.09.2019 15:00;15;Monday;Sep;0;0;7,2;14,4;24
09.09.2019 16:00;16;Monday;Sep;2,54;3,44;6,511;14,662;24
09.09.2019 17:00;17;Monday;Sep;7,2;14,4;3,6;7,2;24
09.09.2019 18:00;18;Monday;Sep;9,72;14,64;3,6;12;24
09.09.2019 19:00;19;Monday;Sep;10,8;6,43;3,6;22,37;24
09.09.2019 20:00;20;Monday;Sep;6,9;0;7,5;28,8;24
09.09.2019 21:00;21;Monday;Sep;1,75;0;12,65;28,8;24
09.09.2019 22:00;22;Monday;Sep;0;0;14,4;28,8;24
09.09.2019 23:00;23;Monday;Sep;2,22;4,44;14,4;28,8;24
10.09.2019 00:00;0;Tuesday;Sep;3,6;7,2;14,4;28,8;25
10.09.2019 01:00;1;Tuesday;Sep;3,6;1,21;14,4;34,79;25
10.09.2019 02:00;2;Tuesday;Sep;3,43;0;14,57;36;25
10.09.2019 03:00;3;Tuesday;Sep;0;0;18;36;25
10.09.2019 04:00;4;Tuesday;Sep;0;0;18;36;25
10.09.2019 05:00;5;Tuesday;Sep;0;0;18;36;25
10.09.2019 06:00;6;Tuesday;Sep;0;0;18;36;25
10.09.2019 07:00;7;Tuesday;Sep;0;0;10,191;20,382;25
10.09.2019 08:00;8;Tuesday;Sep;0;0;3,6;7,2;25
10.09.2019 09:00;9;Tuesday;Sep;0;0;3,6;7,2;25
10.09.2019 10:00;10;Tuesday;Sep;0;0;3,6;7,2;25
10.09.2019 11:00;11;Tuesday;Sep;0;0;3,6;7,2;25
10.09.2019 12:00;12;Tuesday;Sep;0;0;3,6;7,2;25
10.09.2019 13:00;13;Tuesday;Sep;0;0;3,6;7,2;25
10.09.2019 14:00;14;Tuesday;Sep;0;0;3,6;7,2;25
10.09.2019 15:00;15;Tuesday;Sep;2,52;5,04;3,6;7,2;25
10.09.2019 16:00;16;Tuesday;Sep;8,16;16,32;3,6;7,2;25
10.09.2019 17:00;17;Tuesday;Sep;14,4;22,41;3,6;10,776;25
10.09.2019 18:00;18;Tuesday;Sep;14,06;6,6;3,94;22,2;25
10.09.2019 19:00;19;Tuesday;Sep;9,44;0;7,37;28,8;25
10.09.2019 20:00;20;Tuesday;Sep;5,81;8,04;12,61;28,8;25
10.09.2019 21:00;21;Tuesday;Sep;12,18;20,7;14,4;39,31;25
10.09.2019 22:00;22;Tuesday;Sep;11,4;14,4;17,4;43,2;25
10.09.2019 23:00;23;Tuesday;Sep;7,2;9,61;21,6;47,99;25
11.09.2019 00:00;0;Wednesday;Sep;7,2;7,2;21,6;50,4;25
11.09.2019 01:00;1;Wednesday;Sep;7,2;0,92;21,6;56,68;25
11.09.2019 02:00;2;Wednesday;Sep;5,17;0;23,63;57,6;25
11.09.2019 03:00;3;Wednesday;Sep;3,6;0;25,2;57,6;25
11.09.2019 04:00;4;Wednesday;Sep;2,9;0;25,9;57,6;25
11.09.2019 05:00;5;Wednesday;Sep;0;0;28,8;57,6;25
11.09.2019 06:00;6;Wednesday;Sep;0;0;28,8;55,016;25
11.09.2019 07:00;7;Wednesday;Sep;0;0;20,778;37,29;25
11.09.2019 08:00;8;Wednesday;Sep;0;0;14,4;28,8;25
11.09.2019 09:00;9;Wednesday;Sep;0;0;11,286;22,572;25
11.09.2019 10:00;10;Wednesday;Sep;0;0;7,2;14,4;25
11.09.2019 11:00;11;Wednesday;Sep;0;0;7,2;14,4;25
11.09.2019 12:00;12;Wednesday;Sep;1,62;3,24;7,2;14,4;25
11.09.2019 13:00;13;Wednesday;Sep;3,6;4,95;7,2;16,65;25
11.09.2019 14:00;14;Wednesday;Sep;4,47;3;7,243;20,426;25
11.09.2019 15:00;15;Wednesday;Sep;5,28;10,56;7,2;14,4;25
11.09.2019 16:00;16;Wednesday;Sep;10,26;20,52;7,2;14,4;25
11.09.2019 17:00;17;Wednesday;Sep;13,24;23,44;6,052;15,144;25
11.09.2019 18:00;18;Wednesday;Sep;10,92;13,31;7,2;22,93;25
11.09.2019 19:00;19;Wednesday;Sep;15,86;17,88;4,621;23,082;25
11.09.2019 20:00;20;Wednesday;Sep;14,4;19,84;7,2;23,36;25
11.09.2019 21:00;21;Wednesday;Sep;14,82;9,19;7,2;34,85;25
11.09.2019 22:00;22;Wednesday;Sep;18,83;12,21;9,67;44,79;25
11.09.2019 23:00;23;Wednesday;Sep;14,22;7,75;15,837;52,364;25
12.09.2019 00:00;0;Thursday;Sep;13,15;10,68;17,39;50,4;25
12.09.2019 01:00;1;Thursday;Sep;11,51;9,29;20,89;55,51;25
12.09.2019 02:00;2;Thursday;Sep;10,03;1,89;22,37;62,91;25
12.09.2019 03:00;3;Thursday;Sep;5,51;0;26,89;64,8;25
12.09.2019 04:00;4;Thursday;Sep;0,03;0;32,37;64,8;25
12.09.2019 05:00;5;Thursday;Sep;0;0;32,4;64,8;25
12.09.2019 06:00;6;Thursday;Sep;0;0;31,763;63,526;25
12.09.2019 07:00;7;Thursday;Sep;0;0;20,527;41,054;25
12.09.2019 08:00;8;Thursday;Sep;0;0;4,917;9,834;25
12.09.2019 09:00;9;Thursday;Sep;0;0;2,982;5,964;25
12.09.2019 10:00;10;Thursday;Sep;0;0;0;0;25
12.09.2019 11:00;11;Thursday;Sep;0;0;0;0;25
12.09.2019 12:00;12;Thursday;Sep;0;0;0;0;25
12.09.2019 13:00;13;Thursday;Sep;0;0;0;0;25
12.09.2019 14:00;14;Thursday;Sep;0;0;0;0;25
12.09.2019 15:00;15;Thursday;Sep;0,12;0,24;0;0;25
12.09.2019 16:00;16;Thursday;Sep;8,4;14,41;0;7,2;25
12.09.2019 17:00;17;Thursday;Sep;7,99;5,93;2,81;12,864;25
12.09.2019 18:00;18;Thursday;Sep;7,85;7,56;4,632;8,074;25
12.09.2019 19:00;19;Thursday;Sep;10,38;20,76;3,6;7,2;25
12.09.2019 20:00;20;Thursday;Sep;14,7;23,06;3,6;13,54;25
12.09.2019 21:00;21;Thursday;Sep;22,28;29,39;4,42;31,1;25
12.09.2019 22:00;22;Thursday;Sep;17,93;16,62;10,87;40,98;25
12.09.2019 23:00;23;Thursday;Sep;9,48;12,18;19,32;45,42;25
13.09.2019 00:00;0;Friday;Sep;7,2;7,2;21,6;50,4;26
13.09.2019 01:00;1;Friday;Sep;7,2;0,92;21,6;56,68;26
13.09.2019 02:00;2;Friday;Sep;7,2;0;21,6;57,6;26
13.09.2019 03:00;3;Friday;Sep;7,2;0;21,6;57,6;26
13.09.2019 04:00;4;Friday;Sep;6,84;0;21,96;57,6;26
13.09.2019 05:00;5;Friday;Sep;3,5;0;25,3;57,6;26
13.09.2019 06:00;6;Friday;Sep;0;0;28,8;57,6;26
13.09.2019 07:00;7;Friday;Sep;0,06;0,12;19,997;39,994;26
13.09.2019 08:00;8;Friday;Sep;6,42;12,84;8,333;16,666;26
13.09.2019 09:00;9;Friday;Sep;7,2;8,71;7,2;20,06;26
13.09.2019 10:00;10;Friday;Sep;4,36;0;7,268;16,086;26
13.09.2019 11:00;11;Friday;Sep;3,6;0;7,2;19,4;26
13.09.2019 12:00;12;Friday;Sep;0,24;0,21;9,62;14,592;26
13.09.2019 13:00;13;Friday;Sep;0,78;1,22;7,2;16,14;26
13.09.2019 14:00;14;Friday;Sep;1,1;1,32;7,46;14,4;26
13.09.2019 15:00;15;Friday;Sep;3,6;5,94;7,2;15,66;26
13.09.2019 16:00;16;Friday;Sep;6,92;5,3;8,623;23,246;26
13.09.2019 17:00;17;Friday;Sep;3,6;7,2;2,238;13,824;26
13.09.2019 18:00;18;Friday;Sep;4,8;6,61;0;3,382;26
13.09.2019 19:00;19;Friday;Sep;7,2;5,21;0;9,19;26
13.09.2019 20:00;20;Friday;Sep;6,24;2,88;1,615;12,83;26
13.09.2019 21:00;21;Friday;Sep;8,76;17,52;3,6;7,2;26
13.09.2019 22:00;22;Friday;Sep;10,66;15,1;3,74;13,7;26
13.09.2019 23:00;23;Friday;Sep;11,28;22,56;7,2;14,4;26
14.09.2019 00:00;0;Saturday;Sep;14,4;20,65;7,2;22,55;26
14.09.2019 01:00;1;Saturday;Sep;13,04;7,2;8,56;36;26
14.09.2019 02:00;2;Saturday;Sep;10,8;1,08;10,8;42,12;26
14.09.2019 03:00;3;Saturday;Sep;10,8;0;10,8;43,2;26
14.09.2019 04:00;4;Saturday;Sep;5,81;0;15,79;43,2;26
14.09.2019 05:00;5;Saturday;Sep;0;0;21,6;43,2;26
14.09.2019 06:00;6;Saturday;Sep;0;0;21,6;43,2;26
14.09.2019 07:00;7;Saturday;Sep;0;0;21,6;43,2;26
14.09.2019 08:00;8;Saturday;Sep;3,36;6,72;20,218;40,436;26
14.09.2019 09:00;9;Saturday;Sep;3,6;7,2;13,759;27,518;26
14.09.2019 10:00;10;Saturday;Sep;3,6;4,65;7,2;16,95;26
14.09.2019 11:00;11;Saturday;Sep;3,6;0;6,797;20,794;26
14.09.2019 12:00;12;Saturday;Sep;4,08;0,96;0;7,2;26
14.09.2019 13:00;13;Saturday;Sep;6,15;7,05;2,79;10,83;26
14.09.2019 14:00;14;Saturday;Sep;5,13;9,36;5,379;11,658;26
14.09.2019 15:00;15;Saturday;Sep;8,16;12,42;3,6;11,1;26
14.09.2019 16:00;16;Saturday;Sep;11,64;8,88;0,803;16,006;26
14.09.2019 17:00;17;Saturday;Sep;11,32;11,21;4,714;20,858;26
14.09.2019 18:00;18;Saturday;Sep;10,98;14,76;7,2;21,6;26
14.09.2019 19:00;19;Saturday;Sep;15,34;13,29;8,465;27,12;26
14.09.2019 20:00;20;Saturday;Sep;9,06;10,25;12,54;32,95;26
14.09.2019 21:00;21;Saturday;Sep;5,75;7,2;15,405;35,11;26
14.09.2019 22:00;22;Saturday;Sep;5,82;11,64;13,201;26,402;26
14.09.2019 23:00;23;Saturday;Sep;6,98;9,5;12,16;28,78;26
15.09.2019 00:00;0;Sunday;Sep;7,2;11,57;14,4;31,6;27
15.09.2019 01:00;1;Sunday;Sep;5,54;0;16,06;36,03;27
15.09.2019 02:00;2;Sunday;Sep;3,6;0;18;43,2;27
15.09.2019 03:00;3;Sunday;Sep;3,6;0;18;43,2;27
15.09.2019 04:00;4;Sunday;Sep;3,6;0;18;43,2;27
15.09.2019 05:00;5;Sunday;Sep;3,6;0;18;43,2;27
15.09.2019 06:00;6;Sunday;Sep;3,6;0;18;43,2;27
15.09.2019 07:00;7;Sunday;Sep;1,35;0;20,25;43,2;27
15.09.2019 08:00;8;Sunday;Sep;0;0;21,6;43,2;27
15.09.2019 09:00;9;Sunday;Sep;0;0;21,6;43,2;27
15.09.2019 10:00;10;Sunday;Sep;0;0;18,81;37,62;27
15.09.2019 11:00;11;Sunday;Sep;0;0;18;36;27
15.09.2019 12:00;12;Sunday;Sep;0,84;1,68;18;36;27
15.09.2019 13:00;13;Sunday;Sep;3,96;7,92;18;36;27
15.09.2019 14:00;14;Sunday;Sep;10,38;19,64;17,504;37,12;27
15.09.2019 15:00;15;Sunday;Sep;14,7;16,37;11,488;42,214;27
15.09.2019 16:00;16;Sunday;Sep;15,85;19,43;11,96;36,19;27
15.09.2019 17:00;17;Sunday;Sep;10,8;11,79;13,61;37,03;27
15.09.2019 18:00;18;Sunday;Sep;8,93;3,79;11,267;39,41;27
15.09.2019 19:00;19;Sunday;Sep;12;8,18;10,223;46,44;27
15.09.2019 20:00;20;Sunday;Sep;15,92;14,4;5,868;29,176;27
15.09.2019 21:00;21;Sunday;Sep;14,14;25,26;13,64;30,3;27
15.09.2019 22:00;22;Sunday;Sep;14,4;21,6;14,4;36;27
15.09.2019 23:00;23;Sunday;Sep;16,74;25,71;15,48;38,73;27
16.09.2019 00:00;0;Monday;Sep;14,4;12,46;18;52,34;27
16.09.2019 01:00;1;Monday;Sep;13,25;7,2;19,15;57,6;27
16.09.2019 02:00;2;Monday;Sep;7,89;7,2;24,51;57,6;27
16.09.2019 03:00;3;Monday;Sep;7,2;2,15;25,2;62,65;27
16.09.2019 04:00;4;Monday;Sep;7,2;0;25,2;64,8;27
16.09.2019 05:00;5;Monday;Sep;4,07;0;28,33;64,8;27
16.09.2019 06:00;6;Monday;Sep;3,6;0;28,8;64,8;27
16.09.2019 07:00;7;Monday;Sep;3,6;0;23,622;50,378;27
16.09.2019 08:00;8;Monday;Sep;3,6;0;11,307;22,614;27
16.09.2019 09:00;9;Monday;Sep;1,31;0;8,379;16,758;27
16.09.2019 10:00;10;Monday;Sep;1,56;3,12;7,2;14,4;27
16.09.2019 11:00;11;Monday;Sep;2,99;1,43;7,208;18,966;27
16.09.2019 12:00;12;Monday;Sep;0;0;7,2;14,072;27
16.09.2019 13:00;13;Monday;Sep;0;0;6,326;7,2;27
16.09.2019 14:00;14;Monday;Sep;0;0;3,6;7,2;27
16.09.2019 15:00;15;Monday;Sep;3,3;5,57;3,6;14,4;27
16.09.2019 16:00;16;Monday;Sep;5,15;5,76;4,93;8,776;27
16.09.2019 17:00;17;Monday;Sep;7,2;10,49;3,873;11,11;27
16.09.2019 18:00;18;Monday;Sep;5,15;7,2;3,744;10,588;27
16.09.2019 19:00;19;Monday;Sep;3,6;1,62;3,6;12,78;27
16.09.2019 20:00;20;Monday;Sep;7,5;7,8;3,6;14,4;27
16.09.2019 21:00;21;Monday;Sep;10,86;16,44;4,56;14,4;27
16.09.2019 22:00;22;Monday;Sep;13,56;20,65;7,2;20,87;27
16.09.2019 23:00;23;Monday;Sep;14,11;10,32;7,49;32,88;27
17.09.2019 00:00;0;Tuesday;Sep;7,36;2,52;14,24;40,68;27
17.09.2019 01:00;1;Tuesday;Sep;7,04;0;14,56;43,2;27
17.09.2019 02:00;2;Tuesday;Sep;3,54;0;18,06;43,2;27
17.09.2019 03:00;3;Tuesday;Sep;0;0;21,6;43,2;27
17.09.2019 04:00;4;Tuesday;Sep;0;0;21,6;43,2;27
17.09.2019 05:00;5;Tuesday;Sep;0;0;21,6;43,2;27
17.09.2019 06:00;6;Tuesday;Sep;0;0;21,6;43,2;27
17.09.2019 07:00;7;Tuesday;Sep;0;0;13,418;26,836;27
17.09.2019 08:00;8;Tuesday;Sep;0;0;3,6;7,2;27
17.09.2019 09:00;9;Tuesday;Sep;0;0;3,6;7,2;27
17.09.2019 10:00;10;Tuesday;Sep;0;0;3,6;7,2;27
17.09.2019 11:00;11;Tuesday;Sep;1,92;3,84;3,6;7,2;27
17.09.2019 12:00;12;Tuesday;Sep;3,6;7,2;3,6;7,2;27
17.09.2019 13:00;13;Tuesday;Sep;3,6;7,2;3,6;7,2;27
17.09.2019 14:00;14;Tuesday;Sep;3,6;3,02;3,6;8,036;27
17.09.2019 15:00;15;Tuesday;Sep;3,6;0;0,105;0,21;27
17.09.2019 16:00;16;Tuesday;Sep;6,78;6,36;0;0;27
17.09.2019 17:00;17;Tuesday;Sep;14,72;26,76;0;0;27
17.09.2019 18:00;18;Tuesday;Sep;16,61;23,75;0,031;9,532;27
17.09.2019 19:00;19;Tuesday;Sep;16,5;18,23;2,22;15,448;27
17.09.2019 20:00;20;Tuesday;Sep;18;14,1;3,6;21,9;27
17.09.2019 21:00;21;Tuesday;Sep;14,69;6,03;7,14;34,89;27
17.09.2019 22:00;22;Tuesday;Sep;12,4;7,2;9,2;36;27
17.09.2019 23:00;23;Tuesday;Sep;6,29;2,18;16,39;43,18;27
18.09.2019 00:00;0;Wednesday;Sep;6,08;7,2;19,12;43,2;29
18.09.2019 01:00;1;Wednesday;Sep;3,6;7,2;21,6;43,2;29
18.09.2019 02:00;2;Wednesday;Sep;3,6;7,2;21,6;43,2;29
18.09.2019 03:00;3;Wednesday;Sep;3,6;7,2;21,6;43,2;29
18.09.2019 04:00;4;Wednesday;Sep;3,6;0,26;21,6;50,14;29
18.09.2019 05:00;5;Wednesday;Sep;3,6;0;21,6;50,4;29
18.09.2019 06:00;6;Wednesday;Sep;3,6;0;21,6;50,4;29
18.09.2019 07:00;7;Wednesday;Sep;4,68;2,16;14,129;35,458;29
18.09.2019 08:00;8;Wednesday;Sep;4,94;7,2;3,6;7,73;29
18.09.2019 09:00;9;Wednesday;Sep;3,6;7,2;3,6;7,2;29
18.09.2019 10:00;10;Wednesday;Sep;3,6;0,12;3,6;14,28;29
18.09.2019 11:00;11;Wednesday;Sep;3,6;0;3,6;14,4;29
18.09.2019 12:00;12;Wednesday;Sep;1,2;0;4,034;10,468;29
18.09.2019 13:00;13;Wednesday;Sep;1,26;2,52;3,6;7,2;29
18.09.2019 14:00;14;Wednesday;Sep;3,71;3,86;0,533;4,626;29
18.09.2019 15:00;15;Wednesday;Sep;1,89;0,96;2,19;7,2;29
18.09.2019 16:00;16;Wednesday;Sep;11,7;18,99;3,634;17,648;29
18.09.2019 17:00;17;Wednesday;Sep;20,43;36,58;5,25;15,824;29
18.09.2019 18:00;18;Wednesday;Sep;25,92;37,91;5,068;19,97;29
18.09.2019 19:00;19;Wednesday;Sep;21,6;25,71;7,2;31,89;29
18.09.2019 20:00;20;Wednesday;Sep;21,57;19,88;8,85;36,952;29
18.09.2019 21:00;21;Wednesday;Sep;17,19;7,6;13,381;50,72;29
18.09.2019 22:00;22;Wednesday;Sep;13,43;2,68;18,97;57,742;29
18.09.2019 23:00;23;Wednesday;Sep;7,2;0;25,2;57,6;29
19.09.2019 00:00;0;Thursday;Sep;3,93;0;28,47;57,6;29
19.09.2019 01:00;1;Thursday;Sep;3,6;0;28,8;57,6;29
19.09.2019 02:00;2;Thursday;Sep;3,26;0;28,8;57,6;29
19.09.2019 03:00;3;Thursday;Sep;0;0;28,8;57,6;29
19.09.2019 04:00;4;Thursday;Sep;0;0;28,8;57,6;29
19.09.2019 05:00;5;Thursday;Sep;0;0;28,8;57,6;29
19.09.2019 06:00;6;Thursday;Sep;0;0;28,8;57,6;29
19.09.2019 07:00;7;Thursday;Sep;0;0;20,597;41,194;29
19.09.2019 08:00;8;Thursday;Sep;0;0;14,043;28,086;29
19.09.2019 09:00;9;Thursday;Sep;0;0;10,8;21,6;29
19.09.2019 10:00;10;Thursday;Sep;0;0;10,8;21,6;29
19.09.2019 11:00;11;Thursday;Sep;0;0;10,797;21,594;29
19.09.2019 12:00;12;Thursday;Sep;0;0;7,2;14,4;29
19.09.2019 13:00;13;Thursday;Sep;0;0;7,2;14,4;29
19.09.2019 14:00;14;Thursday;Sep;1,32;2,64;5,803;11,606;29
19.09.2019 15:00;15;Thursday;Sep;3,6;7,2;3,6;7,2;29
19.09.2019 16:00;16;Thursday;Sep;8,64;17,28;3,309;6,618;29
19.09.2019 17:00;17;Thursday;Sep;10,8;13,78;0;7,82;29
19.09.2019 18:00;18;Thursday;Sep;10,96;12,91;0;15,072;29
19.09.2019 19:00;19;Thursday;Sep;15,67;19,41;1,31;20,354;29
19.09.2019 20:00;20;Thursday;Sep;16,77;15,03;3,652;18,906;29
19.09.2019 21:00;21;Thursday;Sep;10,86;10,99;7,14;17,8;29
19.09.2019 22:00;22;Thursday;Sep;13,38;5,16;7,2;21,61;29
19.09.2019 23:00;23;Thursday;Sep;13,42;3,06;7,91;32,94;29
20.09.2019 00:00;0;Friday;Sep;2,04;0;15,96;36;29
